elevator,reason,out_of_service,first_missed,estimated_return,difference (min),duration (min)
EL138,Repair,Tue Apr 03 2018 05:20:00 GMT-0400 (EDT),Tue Apr 03 2018 09:53:09 GMT-0400 (EDT),Tue Apr 03 2018 13:00:00 GMT-0400 (EDT),-186.84324999999998,273.15675
EL218,Under Investigation,Tue Apr 03 2018 04:45:00 GMT-0400 (EDT),Tue Apr 03 2018 09:55:08 GMT-0400 (EDT),Tue Apr 03 2018 15:00:00 GMT-0400 (EDT),-304.8501833333333,310.1498166666667
EL277,Under Investigation,Tue Apr 03 2018 08:52:00 GMT-0400 (EDT),Tue Apr 03 2018 10:05:10 GMT-0400 (EDT),Tue Apr 03 2018 17:00:00 GMT-0400 (EDT),-414.8173,73.18270000000001
EL323,Maintenance,Tue Apr 03 2018 16:49:00 GMT-0400 (EDT),Tue Apr 03 2018 18:07:08 GMT-0400 (EDT),Tue Apr 03 2018 21:00:00 GMT-0400 (EDT),-172.85240000000002,78.1476
EL440,Maintenance,Tue Apr 03 2018 15:00:00 GMT-0400 (EDT),Tue Apr 03 2018 19:44:08 GMT-0400 (EDT),Tue Apr 03 2018 21:00:00 GMT-0400 (EDT),-75.85651666666666,284.14348333333334
EL420,Repair,Tue Apr 03 2018 14:05:00 GMT-0400 (EDT),Tue Apr 03 2018 18:52:08 GMT-0400 (EDT),Tue Apr 03 2018 21:00:00 GMT-0400 (EDT),-127.85813333333334,287.14186666666666
EL277,Repair,Tue Apr 03 2018 13:58:00 GMT-0400 (EDT),Tue Apr 03 2018 19:46:08 GMT-0400 (EDT),Tue Apr 03 2018 21:00:00 GMT-0400 (EDT),-73.85711666666666,348.1428833333333
EL319,Repair,Tue Apr 03 2018 12:51:00 GMT-0400 (EDT),Tue Apr 03 2018 16:15:08 GMT-0400 (EDT),Tue Apr 03 2018 21:00:00 GMT-0400 (EDT),-284.8574,204.14260000000002
EL397,Under Investigation,Tue Apr 03 2018 12:37:00 GMT-0400 (EDT),Tue Apr 03 2018 13:50:09 GMT-0400 (EDT),Tue Apr 03 2018 21:00:00 GMT-0400 (EDT),-429.8447,73.1553
EL104,Under Investigation,Tue Apr 03 2018 12:16:00 GMT-0400 (EDT),Tue Apr 03 2018 15:04:07 GMT-0400 (EDT),Tue Apr 03 2018 21:00:00 GMT-0400 (EDT),-355.86771666666664,168.13228333333333
EL148,Repair,Tue Apr 03 2018 14:50:00 GMT-0400 (EDT),Tue Apr 03 2018 18:09:08 GMT-0400 (EDT),Tue Apr 03 2018 22:00:00 GMT-0400 (EDT),-230.85843333333332,199.14156666666668
EL397,Repair,Tue Apr 03 2018 14:15:00 GMT-0400 (EDT),Tue Apr 03 2018 16:35:08 GMT-0400 (EDT),Tue Apr 03 2018 22:00:00 GMT-0400 (EDT),-324.8530666666667,140.14693333333335
EL128,Under Investigation,Tue Apr 03 2018 13:14:00 GMT-0400 (EDT),Tue Apr 03 2018 16:02:09 GMT-0400 (EDT),Tue Apr 03 2018 22:00:00 GMT-0400 (EDT),-357.8335666666666,168.16643333333334
EL433,Under Investigation,Tue Apr 03 2018 13:23:00 GMT-0400 (EDT),Tue Apr 03 2018 16:36:09 GMT-0400 (EDT),Tue Apr 03 2018 22:00:00 GMT-0400 (EDT),-323.8439333333333,193.15606666666665
EL232,Repair,Tue Apr 03 2018 15:45:00 GMT-0400 (EDT),Wed Apr 04 2018 02:34:19 GMT-0400 (EDT),Tue Apr 03 2018 23:00:00 GMT-0400 (EDT),214.32813333333334,649.3281333333333
EL303,Under Investigation,Tue Apr 03 2018 14:39:00 GMT-0400 (EDT),Wed Apr 04 2018 00:26:09 GMT-0400 (EDT),Tue Apr 03 2018 23:00:00 GMT-0400 (EDT),86.1619,587.1619
EL217,Repair,Tue Apr 03 2018 14:46:00 GMT-0400 (EDT),Tue Apr 03 2018 15:52:09 GMT-0400 (EDT),Tue Apr 03 2018 23:00:00 GMT-0400 (EDT),-427.8446666666667,66.15533333333333
EL311,Under Investigation,Tue Apr 03 2018 14:34:00 GMT-0400 (EDT),Mon Apr 09 2018 10:26:10 GMT-0400 (EDT),Tue Apr 03 2018 23:00:00 GMT-0400 (EDT),7886.181966666667,8392.181966666667
EL183,Repair,Tue Apr 03 2018 14:32:00 GMT-0400 (EDT),Tue Apr 03 2018 17:43:08 GMT-0400 (EDT),Tue Apr 03 2018 23:00:00 GMT-0400 (EDT),-316.85195,191.14804999999998
EL708,Repair. The remaining Escalator is operating in the up direction.,Tue Apr 03 2018 14:26:00 GMT-0400 (EDT),Tue Apr 03 2018 15:49:09 GMT-0400 (EDT),Tue Apr 03 2018 23:00:00 GMT-0400 (EDT),-430.84088333333335,83.15911666666666
EL237,Under Investigation,Tue Apr 03 2018 15:55:00 GMT-0400 (EDT),Mon Apr 09 2018 10:00:07 GMT-0400 (EDT),Wed Apr 04 2018 00:00:00 GMT-0400 (EDT),7800.124766666666,8285.124766666666
EL213,Under Investigation,Tue Apr 03 2018 15:36:00 GMT-0400 (EDT),Tue Apr 03 2018 16:51:09 GMT-0400 (EDT),Wed Apr 04 2018 00:00:00 GMT-0400 (EDT),-428.83393333333333,75.16606666666667
EL397,Repair,Tue Apr 03 2018 16:38:00 GMT-0400 (EDT),Tue Apr 03 2018 20:33:09 GMT-0400 (EDT),Wed Apr 04 2018 01:00:00 GMT-0400 (EDT),-266.84666666666664,235.15333333333334
EL144,Under Investigation,Tue Apr 03 2018 16:23:00 GMT-0400 (EDT),Tue Apr 03 2018 22:08:11 GMT-0400 (EDT),Wed Apr 04 2018 01:00:00 GMT-0400 (EDT),-171.8118333333333,345.1881666666667
EL341,Under Investigation,Tue Apr 03 2018 16:30:00 GMT-0400 (EDT),Tue Apr 03 2018 18:14:10 GMT-0400 (EDT),Wed Apr 04 2018 01:00:00 GMT-0400 (EDT),-405.83091666666667,104.16908333333335
EL219,Repair,Tue Apr 03 2018 21:15:00 GMT-0400 (EDT),Wed Apr 04 2018 03:15:07 GMT-0400 (EDT),Wed Apr 04 2018 03:00:00 GMT-0400 (EDT),15.130133333333333,360.13013333333333
EL201,Under Investigation,Tue Apr 03 2018 18:38:00 GMT-0400 (EDT),Tue Apr 03 2018 20:44:10 GMT-0400 (EDT),Wed Apr 04 2018 03:00:00 GMT-0400 (EDT),-375.81775,126.18225000000001
EL341,Under Investigation,Tue Apr 03 2018 19:44:00 GMT-0400 (EDT),Tue Apr 03 2018 23:37:09 GMT-0400 (EDT),Wed Apr 04 2018 04:00:00 GMT-0400 (EDT),-262.8357666666667,233.16423333333333
EL721,Under Investigation,Tue Apr 03 2018 19:18:00 GMT-0400 (EDT),Wed Apr 04 2018 00:07:09 GMT-0400 (EDT),Wed Apr 04 2018 04:00:00 GMT-0400 (EDT),-232.8476,289.1524
EL397,Under Investigation,Tue Apr 03 2018 20:45:00 GMT-0400 (EDT),Wed Apr 04 2018 07:33:10 GMT-0400 (EDT),Wed Apr 04 2018 05:00:00 GMT-0400 (EDT),153.17193333333336,648.1719333333333
EL116,Repair,Wed Apr 04 2018 03:55:00 GMT-0400 (EDT),Wed Apr 04 2018 04:31:09 GMT-0400 (EDT),Wed Apr 04 2018 05:01:00 GMT-0400 (EDT),-29.845933333333335,36.15406666666667
EL188,Maintenance,Wed Apr 04 2018 05:52:00 GMT-0400 (EDT),Wed Apr 04 2018 06:07:09 GMT-0400 (EDT),Wed Apr 04 2018 06:30:00 GMT-0400 (EDT),-22.84525,15.15475
EL371,Under Investigation,Tue Apr 03 2018 22:50:00 GMT-0400 (EDT),Wed Apr 04 2018 02:20:08 GMT-0400 (EDT),Wed Apr 04 2018 07:00:00 GMT-0400 (EDT),-279.85595,210.14405
EL145,Under Investigation,Tue Apr 03 2018 22:08:00 GMT-0400 (EDT),Wed Apr 04 2018 02:43:09 GMT-0400 (EDT),Wed Apr 04 2018 07:00:00 GMT-0400 (EDT),-256.84375,275.15625
EL226,Under Investigation,Tue Apr 03 2018 23:49:00 GMT-0400 (EDT),Wed Apr 04 2018 02:35:18 GMT-0400 (EDT),Wed Apr 04 2018 08:00:00 GMT-0400 (EDT),-324.6897166666667,166.31028333333333
EL123,Maintenance,Wed Apr 04 2018 04:25:00 GMT-0400 (EDT),Wed Apr 04 2018 10:17:09 GMT-0400 (EDT),Wed Apr 04 2018 10:00:00 GMT-0400 (EDT),17.15515,352.15515
EL210,Repair,Wed Apr 04 2018 06:50:00 GMT-0400 (EDT),Wed Apr 04 2018 07:52:08 GMT-0400 (EDT),Wed Apr 04 2018 10:00:00 GMT-0400 (EDT),-127.85695000000001,62.14305
EL112,Maintenance,Wed Apr 04 2018 05:15:00 GMT-0400 (EDT),Wed Apr 04 2018 06:03:09 GMT-0400 (EDT),Wed Apr 04 2018 10:00:00 GMT-0400 (EDT),-236.83815,48.161849999999994
EL319,Inspection,Wed Apr 04 2018 05:15:00 GMT-0400 (EDT),Wed Apr 04 2018 08:58:09 GMT-0400 (EDT),Wed Apr 04 2018 10:00:00 GMT-0400 (EDT),-61.847566666666665,223.15243333333333
EL122,Maintenance,Wed Apr 04 2018 03:55:00 GMT-0400 (EDT),Wed Apr 04 2018 10:11:08 GMT-0400 (EDT),Wed Apr 04 2018 10:00:00 GMT-0400 (EDT),11.137566666666666,376.13756666666666
EL426,Maintenance,Wed Apr 04 2018 04:55:00 GMT-0400 (EDT),Wed Apr 04 2018 09:50:06 GMT-0400 (EDT),Wed Apr 04 2018 10:00:00 GMT-0400 (EDT),-9.8905,295.10949999999997
EL435,Maintenance,Wed Apr 04 2018 04:39:00 GMT-0400 (EDT),Wed Apr 04 2018 09:54:08 GMT-0400 (EDT),Wed Apr 04 2018 10:00:00 GMT-0400 (EDT),-5.863283333333333,315.1367166666667
EL136,Repair,Wed Apr 04 2018 04:34:00 GMT-0400 (EDT),Wed Apr 04 2018 10:06:08 GMT-0400 (EDT),Wed Apr 04 2018 10:00:00 GMT-0400 (EDT),6.141900000000001,332.14189999999996
EL141,Maintenance,Wed Apr 04 2018 04:20:00 GMT-0400 (EDT),Wed Apr 04 2018 10:18:08 GMT-0400 (EDT),Wed Apr 04 2018 10:00:00 GMT-0400 (EDT),18.137283333333336,358.13728333333336
EL439,Maintenance,Wed Apr 04 2018 03:39:00 GMT-0400 (EDT),Wed Apr 04 2018 03:43:11 GMT-0400 (EDT),Wed Apr 04 2018 10:00:00 GMT-0400 (EDT),-376.8116,4.1884
EL190,Maintenance,Wed Apr 04 2018 04:24:00 GMT-0400 (EDT),Wed Apr 04 2018 10:14:11 GMT-0400 (EDT),Wed Apr 04 2018 10:10:00 GMT-0400 (EDT),4.185483333333333,350.18548333333337
EL107,Maintenance,Wed Apr 04 2018 06:22:00 GMT-0400 (EDT),Wed Apr 04 2018 10:56:09 GMT-0400 (EDT),Wed Apr 04 2018 11:00:00 GMT-0400 (EDT),-3.8447999999999998,274.15520000000004
EL323,Maintenance,Wed Apr 04 2018 04:54:00 GMT-0400 (EDT),Wed Apr 04 2018 08:07:09 GMT-0400 (EDT),Wed Apr 04 2018 11:00:00 GMT-0400 (EDT),-172.83533333333335,193.16466666666665
EL224,Repair,Wed Apr 04 2018 05:15:00 GMT-0400 (EDT),Fri Apr 06 2018 09:40:07 GMT-0400 (EDT),Wed Apr 04 2018 11:00:00 GMT-0400 (EDT),2800.1323666666667,3145.1323666666667
EL236,Maintenance,Wed Apr 04 2018 05:01:00 GMT-0400 (EDT),Wed Apr 04 2018 10:02:09 GMT-0400 (EDT),Wed Apr 04 2018 11:00:00 GMT-0400 (EDT),-57.849516666666666,301.1504833333333
EL218,Maintenance,Wed Apr 04 2018 04:49:00 GMT-0400 (EDT),Wed Apr 04 2018 09:59:09 GMT-0400 (EDT),Wed Apr 04 2018 11:00:00 GMT-0400 (EDT),-60.846583333333335,310.1534166666667
EL230,Maintenance,Wed Apr 04 2018 04:35:00 GMT-0400 (EDT),Wed Apr 04 2018 10:18:08 GMT-0400 (EDT),Wed Apr 04 2018 11:00:00 GMT-0400 (EDT),-41.862716666666664,343.13728333333336
EL244,Under Investigation,Wed Apr 04 2018 00:12:00 GMT-0400 (EDT),Wed Apr 04 2018 16:45:07 GMT-0400 (EDT),Wed Apr 04 2018 11:00:00 GMT-0400 (EDT),345.1197,993.1197
EL341,Under Investigation,Wed Apr 04 2018 08:43:00 GMT-0400 (EDT),Wed Apr 04 2018 10:47:09 GMT-0400 (EDT),Wed Apr 04 2018 17:00:00 GMT-0400 (EDT),-372.84255,124.15745
EL232,Repair,Wed Apr 04 2018 15:20:00 GMT-0400 (EDT),Wed Apr 04 2018 19:24:10 GMT-0400 (EDT),Wed Apr 04 2018 20:00:00 GMT-0400 (EDT),-35.83325,244.16674999999998
EL370,Under Investigation,Wed Apr 04 2018 11:33:00 GMT-0400 (EDT),Wed Apr 04 2018 12:22:09 GMT-0400 (EDT),Wed Apr 04 2018 20:00:00 GMT-0400 (EDT),-457.84555,49.15445
EL129,Repair,Wed Apr 04 2018 14:10:00 GMT-0400 (EDT),Wed Apr 04 2018 18:32:10 GMT-0400 (EDT),Wed Apr 04 2018 21:00:00 GMT-0400 (EDT),-147.82051666666666,262.17948333333334
EL186,Under Investigation,Wed Apr 04 2018 12:29:00 GMT-0400 (EDT),Wed Apr 04 2018 15:45:08 GMT-0400 (EDT),Wed Apr 04 2018 21:00:00 GMT-0400 (EDT),-314.86039999999997,196.1396
EL341,Under Investigation,Wed Apr 04 2018 12:10:00 GMT-0400 (EDT),Wed Apr 04 2018 16:36:07 GMT-0400 (EDT),Wed Apr 04 2018 21:00:00 GMT-0400 (EDT),-263.86715,266.13285
EL441,Maintenance,Wed Apr 04 2018 16:20:00 GMT-0400 (EDT),Wed Apr 04 2018 19:45:08 GMT-0400 (EDT),Wed Apr 04 2018 22:00:00 GMT-0400 (EDT),-134.8644666666667,205.1355333333333
EL130,Under Investigation,Wed Apr 04 2018 15:00:00 GMT-0400 (EDT),Wed Apr 04 2018 16:23:09 GMT-0400 (EDT),Wed Apr 04 2018 22:00:00 GMT-0400 (EDT),-336.8340666666667,83.16593333333334
EL277,Repair,Wed Apr 04 2018 14:00:00 GMT-0400 (EDT),Wed Apr 04 2018 19:56:09 GMT-0400 (EDT),Wed Apr 04 2018 22:00:00 GMT-0400 (EDT),-123.83776666666667,356.16223333333335
EL420,Repair,Wed Apr 04 2018 14:01:00 GMT-0400 (EDT),Wed Apr 04 2018 19:17:11 GMT-0400 (EDT),Wed Apr 04 2018 22:00:00 GMT-0400 (EDT),-162.80301666666668,316.1969833333333
EL344,Under Investigation,Wed Apr 04 2018 13:32:00 GMT-0400 (EDT),Wed Apr 04 2018 15:53:10 GMT-0400 (EDT),Wed Apr 04 2018 22:00:00 GMT-0400 (EDT),-366.82868333333334,141.17131666666668
EL213,Repair,Wed Apr 04 2018 16:26:00 GMT-0400 (EDT),Wed Apr 04 2018 17:49:10 GMT-0400 (EDT),Wed Apr 04 2018 23:00:00 GMT-0400 (EDT),-310.83213333333333,83.16786666666667
EL430,Repair,Wed Apr 04 2018 16:21:00 GMT-0400 (EDT),Wed Apr 04 2018 17:11:09 GMT-0400 (EDT),Wed Apr 04 2018 23:00:00 GMT-0400 (EDT),-348.84004999999996,50.15995
EL432,Repair,Wed Apr 04 2018 14:57:00 GMT-0400 (EDT),Wed Apr 04 2018 19:09:08 GMT-0400 (EDT),Wed Apr 04 2018 23:00:00 GMT-0400 (EDT),-230.8541,252.1459
EL408,Under Investigation,Wed Apr 04 2018 14:31:00 GMT-0400 (EDT),Wed Apr 04 2018 15:58:10 GMT-0400 (EDT),Wed Apr 04 2018 23:00:00 GMT-0400 (EDT),-421.8277,87.17229999999999
EL397,Repair,Wed Apr 04 2018 14:10:00 GMT-0400 (EDT),Wed Apr 04 2018 20:29:10 GMT-0400 (EDT),Wed Apr 04 2018 23:00:00 GMT-0400 (EDT),-150.83271666666667,379.16728333333333
EL245,Under Investigation,Wed Apr 04 2018 14:01:00 GMT-0400 (EDT),Wed Apr 04 2018 16:04:08 GMT-0400 (EDT),Wed Apr 04 2018 23:00:00 GMT-0400 (EDT),-415.8566666666667,123.14333333333335
EL218,Under Investigation,Wed Apr 04 2018 14:04:00 GMT-0400 (EDT),Wed Apr 04 2018 22:35:10 GMT-0400 (EDT),Wed Apr 04 2018 23:00:00 GMT-0400 (EDT),-24.819566666666667,511.1804333333333
EL428,Under Investigation,Wed Apr 04 2018 15:02:00 GMT-0400 (EDT),Thu Apr 05 2018 02:03:09 GMT-0400 (EDT),Thu Apr 05 2018 00:00:00 GMT-0400 (EDT),123.16648333333333,661.1664833333333
EL412,Maintenance,Wed Apr 04 2018 15:04:00 GMT-0400 (EDT),Wed Apr 04 2018 15:41:10 GMT-0400 (EDT),Thu Apr 05 2018 00:00:00 GMT-0400 (EDT),-498.81735000000003,37.182649999999995
EL103,Under Investigation,Wed Apr 04 2018 17:39:00 GMT-0400 (EDT),Wed Apr 04 2018 19:35:10 GMT-0400 (EDT),Thu Apr 05 2018 01:00:00 GMT-0400 (EDT),-324.82991666666663,116.17008333333334
EL267,Under Investigation,Wed Apr 04 2018 16:55:00 GMT-0400 (EDT),Wed Apr 04 2018 19:43:09 GMT-0400 (EDT),Thu Apr 05 2018 01:00:00 GMT-0400 (EDT),-316.8375,168.1625
EL185,Access Improvements,Thu Apr 05 2018 00:21:00 GMT-0400 (EDT),Thu Apr 05 2018 00:44:09 GMT-0400 (EDT),Thu Apr 05 2018 02:00:00 GMT-0400 (EDT),-75.83781666666667,23.162183333333335
EL183,Maintenance,Wed Apr 04 2018 23:22:00 GMT-0400 (EDT),Wed Apr 04 2018 23:46:08 GMT-0400 (EDT),Thu Apr 05 2018 03:00:00 GMT-0400 (EDT),-193.85108333333335,24.148916666666665
EL195,Under Investigation,Wed Apr 04 2018 19:20:00 GMT-0400 (EDT),Wed Apr 04 2018 22:10:08 GMT-0400 (EDT),Thu Apr 05 2018 03:00:00 GMT-0400 (EDT),-289.85635,170.14365
EL262,Under Investigation,Wed Apr 04 2018 18:50:00 GMT-0400 (EDT),Thu Apr 05 2018 04:52:08 GMT-0400 (EDT),Thu Apr 05 2018 03:00:00 GMT-0400 (EDT),112.13691666666666,602.1369166666666
EL262,Under Investigation,Wed Apr 04 2018 18:47:00 GMT-0400 (EDT),Wed Apr 04 2018 19:15:09 GMT-0400 (EDT),Thu Apr 05 2018 03:00:00 GMT-0400 (EDT),-464.835,28.165000000000003
EL226,Under Investigation,Wed Apr 04 2018 18:11:00 GMT-0400 (EDT),Wed Apr 04 2018 19:16:10 GMT-0400 (EDT),Thu Apr 05 2018 03:00:00 GMT-0400 (EDT),-463.8283166666667,65.17168333333333
EL197,Under Investigation,Wed Apr 04 2018 19:29:00 GMT-0400 (EDT),Wed Apr 04 2018 21:07:08 GMT-0400 (EDT),Thu Apr 05 2018 04:00:00 GMT-0400 (EDT),-412.85176666666666,98.14823333333334
EL196,Under Investigation,Wed Apr 04 2018 19:28:00 GMT-0400 (EDT),Wed Apr 04 2018 20:43:09 GMT-0400 (EDT),Thu Apr 05 2018 04:00:00 GMT-0400 (EDT),-436.84278333333333,75.15721666666667
EL302,Under Investigation,Wed Apr 04 2018 19:15:00 GMT-0400 (EDT),Wed Apr 04 2018 23:51:09 GMT-0400 (EDT),Thu Apr 05 2018 04:00:00 GMT-0400 (EDT),-248.84423333333334,276.1557666666667
EL180,Repair,Wed Apr 04 2018 23:01:00 GMT-0400 (EDT),Thu Apr 05 2018 01:31:09 GMT-0400 (EDT),Thu Apr 05 2018 05:00:00 GMT-0400 (EDT),-208.8387,150.1613
EL114,Under Investigation,Wed Apr 04 2018 20:51:00 GMT-0400 (EDT),Wed Apr 04 2018 21:26:10 GMT-0400 (EDT),Thu Apr 05 2018 05:00:00 GMT-0400 (EDT),-453.8330666666667,35.16693333333333
EL244,Cleaning,Thu Apr 05 2018 05:10:00 GMT-0400 (EDT),Thu Apr 05 2018 05:32:09 GMT-0400 (EDT),Thu Apr 05 2018 06:00:00 GMT-0400 (EDT),-27.843383333333335,22.156616666666665
EL207X,Repair,Wed Apr 04 2018 21:15:00 GMT-0400 (EDT),Thu Apr 05 2018 11:34:10 GMT-0400 (EDT),Thu Apr 05 2018 06:00:00 GMT-0400 (EDT),334.1732,859.1732
EL290X,Repair,Wed Apr 04 2018 21:30:00 GMT-0400 (EDT),Thu Apr 05 2018 11:33:08 GMT-0400 (EDT),Thu Apr 05 2018 06:00:00 GMT-0400 (EDT),333.14355,843.14355
EL279X,Repair,Wed Apr 04 2018 22:00:00 GMT-0400 (EDT),Thu Apr 05 2018 20:24:08 GMT-0400 (EDT),Thu Apr 05 2018 07:00:00 GMT-0400 (EDT),804.1411833333333,1344.1411833333334
EL128,Under Investigation,Wed Apr 04 2018 22:27:00 GMT-0400 (EDT),Thu Apr 05 2018 02:11:09 GMT-0400 (EDT),Thu Apr 05 2018 07:00:00 GMT-0400 (EDT),-288.84436666666664,224.15563333333333
EL603,Under Investigation,Wed Apr 04 2018 22:12:00 GMT-0400 (EDT),Wed Apr 04 2018 23:35:10 GMT-0400 (EDT),Thu Apr 05 2018 07:00:00 GMT-0400 (EDT),-444.8328,83.16720000000001
EL603,Under Investigation,Wed Apr 04 2018 23:37:00 GMT-0400 (EDT),Thu Apr 05 2018 05:03:08 GMT-0400 (EDT),Thu Apr 05 2018 08:00:00 GMT-0400 (EDT),-176.85841666666664,326.1415833333333
EL218,Repair,Thu Apr 05 2018 05:54:00 GMT-0400 (EDT),Thu Apr 05 2018 09:33:10 GMT-0400 (EDT),Thu Apr 05 2018 08:30:00 GMT-0400 (EDT),63.174166666666665,219.17416666666668
EL233,Inspection,Thu Apr 05 2018 05:12:00 GMT-0400 (EDT),Thu Apr 05 2018 09:20:08 GMT-0400 (EDT),Thu Apr 05 2018 09:00:00 GMT-0400 (EDT),20.142233333333333,248.14223333333334
EL396,Inspection,Thu Apr 05 2018 05:45:00 GMT-0400 (EDT),Thu Apr 05 2018 09:09:10 GMT-0400 (EDT),Thu Apr 05 2018 10:00:00 GMT-0400 (EDT),-50.828266666666664,204.17173333333332
EL405,Maintenance,Thu Apr 05 2018 04:40:00 GMT-0400 (EDT),Thu Apr 05 2018 06:48:09 GMT-0400 (EDT),Thu Apr 05 2018 10:00:00 GMT-0400 (EDT),-191.84765000000002,128.15234999999998
EL123,Maintenance,Thu Apr 05 2018 04:00:00 GMT-0400 (EDT),Thu Apr 05 2018 10:07:09 GMT-0400 (EDT),Thu Apr 05 2018 10:00:00 GMT-0400 (EDT),7.153833333333334,367.15383333333335
EL447,Maintenance,Thu Apr 05 2018 04:40:00 GMT-0400 (EDT),Thu Apr 05 2018 09:46:09 GMT-0400 (EDT),Thu Apr 05 2018 10:00:00 GMT-0400 (EDT),-13.837366666666666,306.16263333333336
EL205,Maintenance,Thu Apr 05 2018 04:33:00 GMT-0400 (EDT),Thu Apr 05 2018 10:11:11 GMT-0400 (EDT),Thu Apr 05 2018 10:00:00 GMT-0400 (EDT),11.198233333333333,338.19823333333335
EL190,Maintenance,Thu Apr 05 2018 04:27:00 GMT-0400 (EDT),Thu Apr 05 2018 10:07:09 GMT-0400 (EDT),Thu Apr 05 2018 10:00:00 GMT-0400 (EDT),7.153833333333334,340.15383333333335
EL133,Maintenance,Thu Apr 05 2018 04:15:00 GMT-0400 (EDT),Thu Apr 05 2018 10:18:09 GMT-0400 (EDT),Thu Apr 05 2018 10:00:00 GMT-0400 (EDT),18.158433333333335,363.15843333333333
EL278,Maintenance,Thu Apr 05 2018 04:19:00 GMT-0400 (EDT),Thu Apr 05 2018 10:10:09 GMT-0400 (EDT),Thu Apr 05 2018 10:00:00 GMT-0400 (EDT),10.154466666666668,351.1544666666667
EL372,Repair,Tue Apr 03 2018 10:06:00 GMT-0400 (EDT),Tue Apr 03 2018 17:21:08 GMT-0400 (EDT),Thu Apr 05 2018 10:06:00 GMT-0400 (EDT),-2444.8518833333337,435.1481166666666
EL302,Repair,Thu Apr 05 2018 09:36:00 GMT-0400 (EDT),Thu Apr 05 2018 10:03:10 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-56.828133333333334,27.171866666666666
EL103,Maintenance,Thu Apr 05 2018 06:25:00 GMT-0400 (EDT),Thu Apr 05 2018 10:57:10 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-2.8297000000000003,272.1703
EL422,Inspection,Thu Apr 05 2018 06:10:00 GMT-0400 (EDT),Thu Apr 05 2018 09:34:10 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-85.8323,204.1677
EL383,Inspection,Thu Apr 05 2018 05:27:00 GMT-0400 (EDT),Thu Apr 05 2018 09:04:10 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-115.8322,217.1678
EL305,Maintenance,Thu Apr 05 2018 05:20:00 GMT-0400 (EDT),Thu Apr 05 2018 09:26:10 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-93.82893333333332,246.17106666666666
EL435,Maintenance,Thu Apr 05 2018 05:10:00 GMT-0400 (EDT),Thu Apr 05 2018 09:52:08 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-67.85406666666667,282.14593333333335
EL236,Maintenance,Thu Apr 05 2018 04:45:00 GMT-0400 (EDT),Thu Apr 05 2018 10:02:08 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-57.851083333333335,317.1489166666667
EL232,Maintenance,Thu Apr 05 2018 03:15:00 GMT-0400 (EDT),Thu Apr 05 2018 08:44:09 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-135.84768333333332,329.15231666666665
EL316,Under Investigation,Thu Apr 05 2018 02:56:00 GMT-0400 (EDT),Thu Apr 05 2018 08:22:08 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-157.85275000000001,326.14725
EL303,Under Investigation,Thu Apr 05 2018 02:55:00 GMT-0400 (EDT),Thu Apr 05 2018 06:09:09 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-290.84753333333333,194.15246666666664
EL145,Under Investigation,Thu Apr 05 2018 02:07:00 GMT-0400 (EDT),Thu Apr 05 2018 14:01:09 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),181.15803333333332,714.1580333333334
EL373,Inspection,Wed Apr 04 2018 05:20:00 GMT-0400 (EDT),Wed Apr 04 2018 09:24:08 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-1535.8539166666667,244.14608333333334
EL398,Maintenance,Wed Apr 04 2018 04:30:00 GMT-0400 (EDT),Wed Apr 04 2018 09:17:08 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-1542.8607833333333,287.13921666666664
EL398,Maintenance,Wed Apr 04 2018 04:00:00 GMT-0400 (EDT),Wed Apr 04 2018 04:37:10 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-1822.8253333333334,37.17466666666667
EL305,Maintenance,Wed Apr 04 2018 04:08:00 GMT-0400 (EDT),Wed Apr 04 2018 07:21:09 GMT-0400 (EDT),Thu Apr 05 2018 11:00:00 GMT-0400 (EDT),-1658.8340500000002,193.16595
EL247,Maintenance,Thu Apr 05 2018 06:25:00 GMT-0400 (EDT),Thu Apr 05 2018 08:10:08 GMT-0400 (EDT),Thu Apr 05 2018 11:30:00 GMT-0400 (EDT),-199.85826666666665,105.14173333333333
EL195,Under Investigation,Thu Apr 05 2018 04:00:00 GMT-0400 (EDT),Thu Apr 05 2018 16:05:09 GMT-0400 (EDT),Thu Apr 05 2018 12:00:00 GMT-0400 (EDT),245.15935,725.15935
